,RealGM ID,Season,Name,Position 1,Position 2,Play Style,Height,Weight,School,Conference,Wins,Losses,SOS,Class,Birthday,Draft Day Age,RSCI,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,Stock%,TOV%,Adjusted TOV%,USG%,Offensive Load,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,AST/TOV,OFF RTG,DEF RTG,Hands-On Buckets,Pure Point Rating,FG/40,FGA/40,FG%,2FGM/40,2FGA/40,2FG%,3FGM/40,3FGA/40,3FG%,3 Point Proficiency,3 Point Confidence,FT/40,FTA/40,FT%,TRB/40,AST/40,STL/40,BLK/40,TOV/40,PF/40,PTS/40,FGM/100Poss,FGA/100Poss,2FGM/100Poss,2FGA/100Poss,3FGM/100Poss,3FGA/100Poss,FT/100Poss,FTA/100Poss,TRB/100Poss,AST/100Poss,STL/100Poss,BLK/100Poss,TOV/100Poss,PF/100Poss,PTS/100Poss,FGA/100Poss,# Dunks,Dunk vs Rim Shot Percentage,% Dunks Unassisted,Dunks per Minute Played,Unassisted Shots @ Rim /100Poss,% Shots @ Rim,FG% @ Rim,%Astd @ Rim,% Shots @ Mid,FG% @ Mid,%Astd @ Mid,% Shots @ 3,%Astd @ 3,% Assisted,AAU Season,AAU Team,AAU League,AAU GP,AAU GS,AAU MIN,AAU PTS,AAU FGM,AAU FGA,AAU FG%,AAU 3PM,AAU 3PA,AAU 3P%,AAU FTM,AAU FTA,AAU FT%,AAU ORB,AAU DRB,AAU TRB,AAU AST,AAU STL,AAU BLK,AAU TOV,AAU PF,Event Year,Event Name,Event GP,Event MIN,Event PTS,Event FGM,Event FGA,Event FG%,Event 3PM,Event 3PA,Event 3P%,Event FTM,Event FTA,Event FT%,Event TRB,Event AST,Event STL,Event BLK,Event TOV,Event PF,Event Placement,Finishing Score,Shooting Score,Shot Creation Score,Passing Score,Rebounding Score,Athleticism Score,Defense Score,College Productivity Score,Percentile Score,Box Score Creation,Rim Shot Creation,Helio Score,Draft Score,Image Link
672,92196,2018-19,Ignas Brazdeikis,SF,,Slasher,79,220.8,Michigan,Big Ten,30.0,7.0,10.55,1.0,"Jan 8, 1999",20.47,40.0,37,37,1096.0,21.4,0.573,0.531,0.351,0.369,486.0,4.6,16.1,10.5,6.1,1.5,1.7,1.59375,8.8,0.081,26.1,32.127,2.8,2.7,5.5,0.201,5.3,3.7,8.9,0.67,113.1,91.0,0.233,-2.47,6.9,14.9,0.462,4.8,9.6,0.5,2.0,5.2,0.392,0.265,0.3703687752355316,4.2,5.5,0.773,7.3,1.1,0.9,0.7,1.7,2.9,20.0,10.5,22.7,7.4,14.7,3.1,8.0,6.5,8.4,11.2,1.7,1.5,1.0,2.6,4.4,30.6,22.7,14.0,8.07,2.15731275,0.012773722627737226,6.068277500000001,42.5,60.7,37.1,22.4,29.7,40.7,35.1,83.9,54.333200000000005,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,U17 World Cup,12,20:19,12.4,4.8,11.0,.432,1.2,4.2,.280,1.8,3.1,.568,7.0,1.8,0.8,0.4,2.0,1.2,5th,0.6075268817204301,0.41397849462365593,0.3870967741935484,0.24193548387096775,0.2903225806451613,0.6559139784946236,0.7254901960784313,0.9411764705882353,53.300000000000004,2.596,57.047,1.8266039029094816,0.42960495608030963,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Brazdeikis_Igor_orl21.jpg
673,84076,2016-17,OG Anunoby,SF,,Slasher,79,232.4,Indiana,Big Ten,10.0,6.0,8.16,2.0,"Jul 17, 1997",19.95,294.0,16,10,402.0,23.8,0.611,0.615,0.369,0.393,167.0,8.5,16.1,12.5,11.0,3.0,5.5,3.8823529411764706,15.2,0.128,20.8,28.797,1.1,0.7,1.7,0.172,5.4,3.5,8.9,0.88,118.5,99.4,0.194,-2.63,6.8,12.1,0.557,5.4,7.7,0.701,1.4,4.5,0.311,0.212,0.3375264705882353,2.7,4.8,0.563,8.7,2.3,2.1,2.1,2.6,3.3,17.6,9.7,17.5,7.7,11.0,2.0,6.4,3.9,6.9,12.5,3.3,3.0,3.0,3.7,4.7,25.3,17.5,27.0,40.44,12.188656439999999,0.06716417910447761,5.274517499999999,54.9,76.1,45.1,8.2,30.0,33.3,36.9,100.0,64.3905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.989247311827957,0.12903225806451613,0.07526881720430108,0.4959677419354839,0.592741935483871,0.9247311827956989,0.8333333333333334,0.6470588235294118,58.599999999999994,2.918,65.946,2.074620714968414,0.42813006262286146,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Anunoby_OG_tor22.jpg
674,74071,2017-18,Miles Bridges,SF,,Scorer,78,220.4,Michigan State,Big Ten,29.0,5.0,7.1,2.0,"Mar 21, 1998",20.28,12.0,34,33,1067.0,22.6,0.572,0.535,0.427,0.239,531.0,5.2,18.2,12.5,16.9,1.2,2.5,1.6216216216216215,11.6,0.095,27.1,39.097,3.3,2.2,5.5,0.208,6.2,2.5,8.7,1.37,118.2,95.5,0.312,-0.54,7.8,17.1,0.457,5.2,9.8,0.527,2.7,7.3,0.364,0.26,0.3929911504424779,3.5,4.1,0.853,8.9,3.4,0.8,1.0,2.5,2.0,21.8,11.5,25.1,7.6,14.4,3.9,10.7,5.1,6.0,13.0,5.1,1.2,1.4,3.7,2.9,32.0,25.1,30.0,24.0,3.1301759999999996,0.028116213683223992,3.2736424,27.4,65.6,52.4,30.0,40.9,58.9,42.7,90.1,70.5003,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,NIKE Global Challenge,4,26:30,16.5,7.2,11.8,.617,0.2,2.2,.111,1.8,3.0,.583,9.8,2.0,1.3,1.5,1.8,1.5,Bronze,0.5053763440860215,0.8494623655913979,0.5483870967741935,0.8790322580645161,0.592741935483871,0.2956989247311828,0.5588235294117647,0.7058823529411765,61.7,5.359,53.136,3.1842954901147813,0.6567049495059133,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Bridges_Miles_cha21.jpg
675,103893,2018-19,RJ Barrett,SF,,Primary,79,210.0,Duke,ACC,32.0,6.0,11.98,1.0,"Jun 14, 2000",19.04,1.0,38,38,1341.0,23.3,0.532,0.506,0.338,0.319,834.0,4.8,17.2,11.2,23.5,1.4,1.2,1.2923076923076922,13.2,0.106,32.2,47.388,3.8,2.7,6.5,0.194,6.5,2.1,8.6,1.33,110.1,95.9,0.417,-0.97,9.5,20.9,0.454,7.3,13.9,0.529,2.2,7.1,0.308,0.206,0.3223034055727554,4.4,6.7,0.665,8.6,4.9,1.0,0.5,3.7,2.1,25.7,13.0,28.6,10.0,18.9,3.0,9.7,6.1,9.1,11.7,6.7,1.4,0.7,5.0,2.9,35.0,28.6,40.0,14.83,3.6426929,0.02982848620432513,7.025018,38.5,64.4,36.2,27.8,36.9,25.0,33.8,86.3,50.0564,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,U19 World Cup,19,27:26,18.6,6.3,13.1,.482,1.0,3.1,.328,4.9,7.6,.648,5.9,2.9,1.2,0.3,2.7,2.0,Gold,0.6559139784946236,0.27956989247311825,0.956989247311828,0.8951612903225806,0.42338709677419356,0.7526881720430108,0.4215686274509804,0.9509803921568627,66.7,6.656,61.602,5.8528029310469565,0.7848016036223164,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Barrett_RJ_nyk22.jpg
676,52053,2016-17,Devin Robinson,SF,,Connector,80,189.6,Florida,SEC,27.0,9.0,11.01,3.0,"Mar 7, 1995",22.32,18.0,36,35,952.0,20.2,0.576,0.547,0.368,0.338,371.0,7.3,18.7,12.9,4.8,1.9,3.1,2.356,10.1,0.092,20.0,25.056,2.3,2.1,4.5,0.188,4.7,3.9,8.6,0.59,118.7,93.6,0.173,-2.48,6.0,12.6,0.475,4.2,7.9,0.524,1.8,4.6,0.391,0.267,0.37915151515151513,3.1,4.2,0.723,9.2,1.0,1.3,1.2,1.6,3.4,16.8,8.5,17.9,5.9,11.3,2.6,6.6,4.4,6.1,13.2,1.4,1.9,1.7,2.3,4.9,24.0,17.9,28.0,31.76,4.66872,0.029411764705882353,2.6312999999999995,29.4,72.7,50.0,33.8,34.7,8.6,36.8,97.7,53.560399999999994,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,adidas Nations Counselors,5,10:24,9.0,3.4,7.4,.459,1.0,2.8,.357,1.2,1.8,.667,2.2,0.2,0.0,0.2,0.6,0.4,-,0.6881720430107527,0.4838709677419355,0.1935483870967742,0.22580645161290322,0.6854838709677419,0.7741935483870968,0.8627450980392157,0.8921568627450981,60.099999999999994,1.57,57.354,0.9010641757751031,0.26852363053921735,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Robinson_Devin_tor19.jpg
677,24682,2013-14,Andrew Wiggins,SF,,Slasher,80,200.0,Kansas,Big 12,25.0,10.0,11.4,1.0,"Feb 23, 1995",19.35,1.0,35,35,1148.0,21.4,0.563,0.499,0.299,0.538,564.0,8.4,12.3,10.4,9.2,2.1,3.1,2.503846153846154,13.1,0.117,26.3,34.961,3.2,1.7,4.9,0.17,5.7,2.6,8.3,0.68,116.1,102.8,0.254,-3.74,6.6,14.7,0.448,5.1,10.3,0.493,1.5,4.4,0.341,0.221,0.318621875,6.1,7.9,0.775,7.1,1.9,1.4,1.2,2.8,3.3,20.8,9.6,21.4,7.4,15.0,2.2,6.4,8.9,11.5,10.4,2.7,2.1,1.7,4.1,4.8,30.3,21.4,36.0,23.38,4.6167317,0.0313588850174216,4.225751,36.5,63.6,45.9,33.6,33.8,20.8,29.9,76.7,46.6756,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,U18 Americas Championship,13,22:15,10.8,3.9,8.9,.440,0.5,2.1,.222,2.5,3.8,.673,4.9,1.0,0.5,1.0,1.8,2.6,Bronze,0.6075268817204301,0.3118279569892473,0.7634408602150538,0.2782258064516129,0.2661290322580645,0.967741935483871,0.47058823529411764,0.8529411764705882,56.49999999999999,3.322,54.645,3.050539877200736,0.5307563384825463,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Wiggins_Andrew_gsw22.jpg
678,41248,2015-16,Jake Layman,SF,,Shooter,81,208.6,Maryland,Big Ten,27.0,9.0,8.31,4.0,"Mar 7, 1994",22.32,69.0,36,36,1112.0,18.8,0.64,0.602,0.514,0.339,381.0,4.4,14.4,9.9,7.0,2.1,3.4,2.5963636363636367,15.8,0.14,18.2,23.603,2.4,2.0,4.4,0.159,4.8,3.3,8.2,0.67,118.0,98.6,0.192,-2.99,5.0,10.1,0.5,3.0,4.9,0.61,2.1,5.2,0.396,0.3,0.4473494505494505,2.8,3.4,0.832,6.8,1.5,1.4,1.3,2.2,2.5,15.0,7.5,15.0,4.4,7.3,3.0,7.7,4.2,5.1,10.1,2.2,2.1,1.9,3.3,3.7,22.2,15.0,22.0,29.68,4.380055679999999,0.019784172661870502,2.21364,26.4,79.7,44.1,22.1,38.7,25.0,51.4,96.5,66.7684,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,U18 Americas Championship,5,12:15,7.6,2.8,5.2,.538,1.2,3.0,.400,0.8,1.4,.571,4.0,0.8,0.8,0.6,0.8,1.6,Gold,0.7204301075268817,0.8709677419354839,0.10215053763440861,0.25,0.18951612903225806,0.8064516129032258,0.7401960784313726,0.5686274509803921,53.1,1.971,63.359,1.1512443937465509,0.33330675814703403,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Layman_Jake_bos22.jpg
679,22543,2013-14,Devin Oliver,SF,,Slasher,79,225.0,Dayton,AAC,26.0,11.0,5.34,4.0,"Jul 2, 1992",21.99,202.0,37,37,1107.0,22.0,0.594,0.552,0.344,0.425,453.0,9.3,20.9,15.1,15.8,1.8,1.0,1.2857142857142856,12.5,0.099,20.0,29.335,3.5,1.8,5.3,0.192,6.1,2.1,8.2,1.62,125.1,100.6,0.251,0.4,5.4,11.1,0.484,3.9,7.3,0.53,1.5,3.8,0.396,0.265,0.3681729729729729,3.6,4.7,0.763,9.9,3.1,1.2,0.4,1.9,3.4,15.9,8.2,17.0,5.9,11.2,2.3,5.9,5.5,7.2,15.2,4.8,1.8,0.6,2.9,5.1,24.3,17.0,10.0,9.38,1.96268058,0.009033423667570008,3.5570970000000006,34.7,68.2,39.7,30.8,35.8,14.7,34.4,92.9,50.2611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6774193548387096,0.5698924731182796,0.40860215053763443,0.9193548387096774,0.907258064516129,0.543010752688172,0.21568627450980393,0.5588235294117647,60.0,3.73,58.24,1.7805212686181642,0.5165567007404966,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Oliver_Devin_ncaa_day.jpg
680,76982,2019-20,Jordan Nwora,SF,,Scorer,79,223.0,Louisville,ACC,24.0,7.0,7.55,3.0,"Sep 9, 1998",21.81,88.0,31,30,1026.0,22.6,0.568,0.528,0.44,0.298,500.0,6.0,19.8,13.3,8.4,1.3,0.9,1.0636363636363637,11.7,0.105,27.8,36.265,3.2,2.0,5.2,0.201,6.3,1.9,8.2,0.62,113.5,94.2,0.283,-3.87,7.4,16.8,0.44,4.4,9.4,0.469,3.0,7.4,0.402,0.289,0.4201425178147268,4.1,5.0,0.813,9.3,1.6,0.9,0.3,2.5,2.7,21.8,11.0,25.0,6.6,14.0,4.4,11.0,6.0,7.4,13.9,2.3,1.3,0.5,3.8,4.0,32.4,25.0,21.0,20.56,2.63614152,0.02046783625730994,3.205425,23.7,59.8,45.9,32.3,37.4,26.9,44.0,81.6,55.471,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,adidas Nations,13,27:32,16.5,5.5,14.2,.384,2.2,7.3,.305,3.4,4.5,.759,4.5,0.7,1.2,0.0,2.1,2.1,4th,0.12903225806451613,0.8064516129032258,0.8279569892473119,0.20967741935483872,0.7379032258064516,0.25806451612903225,0.46078431372549017,0.7156862745098039,51.800000000000004,3.474,49.961,1.823035102725758,0.4943020960451998,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Nwora_Jordan_mil21.jpg
681,120280,2019-20,Saddiq Bey,SF,,Shooter,80,215.0,Villanova,Big East,24.0,7.0,10.03,2.0,"Apr 9, 1999",21.23,137.0,31,31,1051.0,21.6,0.608,0.584,0.477,0.248,464.0,4.5,11.4,8.0,14.9,1.4,1.1,1.232,10.1,0.082,22.8,31.659,3.6,1.4,4.9,0.188,6.2,1.9,8.1,1.61,121.0,101.0,0.312,0.33,6.7,14.0,0.477,3.7,7.3,0.5,3.0,6.7,0.451,0.333,0.463635775862069,2.7,3.5,0.769,5.6,2.8,0.9,0.5,1.8,2.9,19.0,9.8,20.6,5.4,10.8,4.4,9.8,3.9,5.1,8.3,4.2,1.4,0.7,2.6,4.3,28.1,20.6,18.0,17.11,3.63094732,0.017126546146527116,4.3715672,28.6,62.9,25.8,23.7,34.5,13.3,47.7,91.1,53.9856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3387096774193548,0.6989247311827957,0.6344086021505376,0.8629032258064516,0.06451612903225806,0.45698924731182794,0.17647058823529413,0.803921568627451,50.5,4.287,58.852,2.915569062416071,0.5618099542395006,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Bey_Saddiq_det22.jpg
683,79905,2017-18,Vince Edwards,SF,,Connector,80,225.0,Purdue,Big Ten,28.0,7.0,8.74,4.0,"Apr 5, 1996",22.24,121.0,35,35,1106.0,21.8,0.587,0.544,0.339,0.317,531.0,8.4,18.6,13.9,17.1,1.0,2.0,1.3333333333333333,14.0,0.111,23.8,34.174,3.4,2.1,5.4,0.197,6.0,2.1,8.1,1.42,118.8,97.9,0.287,-0.34,6.5,13.7,0.476,4.7,9.0,0.516,1.8,4.6,0.398,0.266,0.3661383989145183,3.6,4.3,0.833,9.4,3.7,0.7,0.8,2.6,2.2,18.5,9.6,20.1,6.8,13.3,2.7,6.8,5.3,6.4,13.7,5.4,1.0,1.1,3.8,3.3,27.1,20.1,10.0,8.17,1.62292965,0.009041591320072333,3.9927645000000003,32.3,63.9,38.5,33.9,39.8,15.7,33.9,84.3,46.335499999999996,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,Universiade,8,26:43,19.3,7.0,12.2,.571,1.9,3.5,.536,3.4,4.0,.844,6.9,2.1,1.9,0.6,1.1,0.8,Silver,0.5483870967741935,0.8172043010752689,0.8387096774193549,0.9435483870967742,0.8104838709677419,0.26881720430107525,0.3137254901960784,0.7647058823529411,66.3,4.766,55.927,2.621674019309098,0.613561896980586,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Edwards_Vincent_hou_18.jpg
682,3869,2012-13,Christian Watford,SF,,Connector,81,230.0,Indiana,Big Ten,29.0,7.0,8.39,4.0,"Apr 28, 1991",22.18,38.0,36,35,1007.0,20.3,0.598,0.532,0.424,0.539,404.0,6.2,20.4,13.7,5.8,1.4,1.7,1.5354838709677419,13.3,0.121,21.5,28.015,3.3,2.1,5.3,0.211,5.3,2.8,8.1,0.54,122.0,92.3,0.166,-3.66,5.0,11.7,0.431,2.7,6.8,0.394,2.4,5.0,0.48,0.341,0.4502654867256637,5.1,6.3,0.811,9.0,1.2,0.9,0.7,2.3,3.2,17.6,7.5,17.5,4.0,10.1,3.6,7.4,7.6,9.4,13.4,1.8,1.4,1.0,3.4,4.8,26.2,17.5,10.0,10.07,1.8019962900000004,0.009930486593843098,3.1315725000000003,33.7,49.5,46.9,24.1,25.4,16.7,42.2,90.0,57.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1935483870967742,0.6129032258064516,0.25806451612903225,0.18951612903225806,0.7862903225806451,0.6236559139784946,0.6470588235294118,0.7941176470588235,51.300000000000004,2.279,42.106,1.370744654334609,0.3757574881930984,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Watford_Christian_bos14.jpg
684,72279,2015-16,Brandon Ingram,SF,,Connector,81,195.0,Duke,ACC,25.0,11.0,10.59,1.0,"Sep 2, 1997",18.82,3.0,36,34,1246.0,22.5,0.552,0.525,0.403,0.351,591.0,6.0,15.5,10.8,11.4,1.9,3.6,2.4872727272727273,11.3,0.097,25.5,34.887,3.4,1.5,4.9,0.157,6.0,2.0,8.0,1.0,114.8,104.4,0.29,-2.01,6.9,15.5,0.442,4.3,9.3,0.464,2.6,6.3,0.41,0.288,0.406469864698647,3.7,5.5,0.682,7.8,2.3,1.3,1.6,2.3,2.4,20.0,10.0,22.7,6.3,13.6,3.8,9.1,5.4,8.0,11.4,3.4,1.9,2.3,3.4,3.5,29.3,22.7,17.0,14.31,2.9675791799999995,0.013643659711075442,4.707480599999999,24.6,58.8,15.7,35.1,37.6,17.2,40.3,95.0,48.1844,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,adidas Nations,4,22:30,13.5,4.0,7.8,.516,1.2,2.0,.625,4.2,7.5,.567,1.5,1.3,1.0,1.0,0.2,1.0,5th,0.13978494623655913,0.6881720430107527,0.6021505376344086,0.6129032258064516,0.3346774193548387,0.8602150537634409,0.4019607843137255,0.7352941176470589,54.7,3.8,58.541,3.9764458050820664,0.5795182150183904,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Ingram_Brandon_nop22.jpg
685,52034,2016-17,Jayson Tatum,SF,,Connector,80,205.0,Duke,ACC,21.0,8.0,10.91,1.0,"Mar 3, 1998",19.33,4.0,29,27,966.0,22.0,0.566,0.507,0.321,0.381,467.0,4.8,19.7,12.6,12.4,2.3,3.2,2.6763636363636363,15.0,0.128,26.2,35.219,2.3,1.8,4.1,0.169,4.6,3.2,7.9,0.82,111.4,97.8,0.288,-3.63,6.8,15.1,0.452,5.2,10.3,0.504,1.7,4.8,0.342,0.226,0.3311674208144797,4.9,5.8,0.849,8.8,2.6,1.6,1.4,3.1,3.6,20.2,9.8,21.6,7.4,14.7,2.4,6.9,7.0,8.2,12.6,3.7,2.3,2.0,4.5,5.1,28.9,21.6,18.0,14.87,3.4903458800000005,0.018633540372670808,5.070038400000001,33.2,62.0,29.3,34.8,39.4,12.0,32.1,87.5,41.9911,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,U19 World Cup,19,19:21,11.9,4.9,10.8,.451,0.6,1.8,.314,1.5,2.2,.690,3.8,1.8,1.8,0.7,1.3,1.5,Gold,0.40860215053763443,0.6774193548387096,0.8602150537634409,0.4274193548387097,0.6209677419354839,0.9139784946236559,0.8137254901960784,0.7745098039215687,68.7,3.827,58.17,3.4805167351994855,0.5985552954210094,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Tatum_Jayson_bos22.jpg
686,2549,2010-11,Gary Flowers,SF,,Scorer,80,214.0,Southern Miss.,CUSA,21.0,10.0,1.9,4.0,"Apr 22, 1986",25.19,38.0,31,30,965.0,27.9,0.558,0.53,0.267,0.283,522.0,9.4,19.4,14.4,8.2,2.1,5.4,3.024,12.7,0.115,31.1,41.682,3.3,1.9,5.2,0.215,6.6,1.3,7.9,0.43,113.9,94.9,0.32,-6.13,9.1,19.1,0.476,7.0,14.0,0.501,2.1,5.1,0.407,0.258,0.322459940652819,3.9,5.4,0.723,9.9,1.4,1.4,1.8,3.2,3.4,24.1,13.8,28.9,10.6,21.2,3.1,7.7,5.9,8.2,15.1,2.1,2.1,2.8,4.8,5.2,36.6,28.9,5.0,,,0.0051813471502590676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08064516129032258,0.8669354838709677,,0.9117647058823529,0.5490196078431373,,3.915,,0.7562014900341376,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Flowers_Gary_ncaa.jpg
687,87246,2019-20,Kristian Doolittle,SF,,Connector,79,235.0,Oklahoma,Big 12,17.0,12.0,10.64,4.0,"Oct 19, 1997",22.7,121.0,29,29,942.0,22.6,0.525,0.48,0.21,0.304,453.0,7.2,21.4,14.7,14.2,2.3,1.5,1.8157894736842106,12.4,0.108,27.1,35.218,1.9,1.8,3.8,0.161,5.3,2.5,7.8,0.94,104.8,94.2,0.323,-2.51,7.1,16.2,0.441,5.9,12.8,0.458,1.3,3.4,0.375,0.224,0.2692307692307692,3.9,4.9,0.793,11.0,2.5,1.6,0.6,2.6,2.0,19.4,10.2,23.2,8.4,18.3,1.8,4.9,5.6,7.1,15.8,3.5,2.3,0.8,3.8,2.9,27.9,23.2,6.0,7.15,1.000428,0.006369426751592357,3.2461439999999997,22.0,52.4,36.4,57.0,43.3,10.6,21.0,53.3,25.242999999999995,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,NIKE Global Challenge,4,23:45,10.8,4.0,7.5,.533,0.0,0.0,.000,2.8,3.8,.733,5.8,1.3,1.3,0.3,0.8,1.2,Silver,0.043010752688172046,0.7419354838709677,1.0,0.5806451612903226,0.8830645161290323,0.3709677419354839,0.6862745098039216,0.7450980392156863,63.1,3.454,46.214,1.6519926602466877,0.5024070692820697,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Doolittle_Kristian_ou.jpg
689,9290,2011-12,Michael Kidd-Gilchrist,SF,,Slasher,79,232.8,Kentucky,SEC,38.0,2.0,7.93,1.0,"Sep 26, 1993",18.76,3.0,40,39,1245.0,21.2,0.57,0.511,0.156,0.589,497.0,10.3,17.3,14.0,10.8,1.9,2.8,2.2638297872340427,17.3,0.147,20.6,28.617,3.4,2.6,6.0,0.192,4.1,3.6,7.7,0.86,115.5,92.3,0.214,-3.04,5.1,10.5,0.491,4.7,8.8,0.535,0.4,1.6,0.255,0.128,0.1935766423357664,4.6,6.2,0.745,9.5,2.4,1.3,1.2,2.8,3.1,15.3,7.7,15.8,7.1,13.3,0.6,2.5,6.9,9.3,14.4,3.6,1.9,1.8,4.2,4.7,23.1,15.8,34.0,23.7,5.722365,0.027309236947791166,3.8149100000000002,43.9,69.9,45.0,40.5,35.6,31.9,15.6,100.0,48.2745,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,U17 World Cup,8,19:30,14.8,5.1,7.9,.651,0.0,0.5,.000,4.5,5.6,.800,7.2,1.8,1.3,0.6,1.4,2.5,Gold,0.8709677419354839,0.15053763440860216,0.12903225806451613,0.4435483870967742,0.8266129032258065,0.956989247311828,0.8529411764705882,0.6372549019607843,60.8,2.552,58.719,2.091278211722304,0.44303635528573354,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Gilchrist_Michael_cha19.jpg
688,73144,2019-20,Tres Tinkle,SF,,Slasher,80,225.0,Oregon State,Pac-12,18.0,13.0,6.15,4.0,"Jun 3, 1996",24.08,78.0,31,31,1070.0,25.3,0.559,0.5,0.347,0.419,553.0,4.8,18.9,12.0,20.7,3.0,1.7,2.1702127659574466,12.0,0.097,28.9,40.366,3.4,1.6,5.0,0.185,6.2,1.5,7.7,1.4,112.2,99.2,0.373,-0.46,7.0,16.0,0.44,5.1,10.4,0.491,1.9,5.5,0.345,0.232,0.34599710982658954,5.4,6.7,0.81,7.9,3.7,2.0,0.6,2.6,2.8,21.4,10.6,24.0,7.7,15.7,2.9,8.3,8.1,10.1,11.9,5.5,3.0,0.9,3.9,4.2,32.1,24.0,9.0,4.67,1.1999565,0.008411214953271028,6.1668,45.0,58.3,42.9,20.4,28.7,20.0,34.7,88.2,53.9904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5913978494623656,0.2956989247311828,0.9139784946236559,0.9314516129032258,0.5120967741935484,0.6774193548387096,0.5490196078431373,0.49019607843137253,62.0,5.45,54.599,1.797325647251528,0.5713425850553123,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Tinkle_Tres_osu.jpg
690,24185,2013-14,LaQuinton Ross,SF,,Scorer,80,238.7,Ohio State,Big Ten,25.0,10.0,8.12,3.0,"Nov 19, 1991",22.61,44.0,35,35,1015.0,21.8,0.542,0.498,0.289,0.408,488.0,7.5,16.9,12.2,6.9,1.5,2.2,1.783783783783784,10.9,0.099,29.0,36.546,2.2,2.4,4.6,0.181,5.2,2.3,7.5,0.48,109.2,93.2,0.253,-4.13,7.3,16.2,0.447,5.6,11.5,0.485,1.7,4.7,0.353,0.227,0.31780996884735196,4.8,6.6,0.732,8.2,1.1,1.0,0.8,2.4,2.1,21.0,11.1,25.0,8.6,17.7,2.5,7.2,7.5,10.2,12.6,1.8,1.5,1.2,3.6,3.3,32.3,25.0,5.0,3.8,0.8536320000000001,0.0049261083743842365,5.6160000000000005,32.0,63.6,29.8,39.1,36.0,25.9,28.9,97.6,47.869299999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4838709677419355,0.3870967741935484,0.45161290322580644,0.13709677419354838,0.5645161290322581,0.6344086021505376,0.7156862745098039,0.5980392156862745,49.7,2.948,60.141,1.4807712175815786,0.439678365067323,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Ross_LaQuinton_ncaa_osu.jpg
